,Rank,Name,GP,MPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,RPG,APG,SPG,BPG,PPG,Height,Weight
1535,1536,Lucious Harris,800,19.6,2.7,6.4,0.426,0.5,1.4,0.348,1.2,1.6,0.79,0.7,1.3,0.7,1.6,2.3,1.4,0.7,0.1,7.2,195.58,92.98635999999999
1536,1537,Isaiah Whitehead,89,20.5,2.7,6.7,0.41100000000000003,0.6,1.9,0.305,1.2,1.5,0.7879999999999999,1.9,2.2,0.4,2.0,2.4,2.4,0.6,0.4,7.2,193.04,96.615096
1537,1538,Skal Labissiere,148,17.5,2.9,5.9,0.49200000000000005,0.2,0.6,0.353,1.2,1.6,0.748,1.0,2.1,1.5,3.0,4.5,1.0,0.4,0.7,7.2,210.82,102.0582
1538,1539,Luc Longley,567,21.2,3.0,6.4,0.462,0.0,0.0,0.0,1.3,1.7,0.76,1.7,3.1,1.5,3.4,4.9,1.5,0.5,1.0,7.2,218.44,132.448864
1540,1541,Devin Brown,465,19.4,2.5,6.3,0.401,0.6,1.9,0.33799999999999997,1.5,2.0,0.7759999999999999,1.1,1.6,0.7,2.0,2.8,1.5,0.6,0.1,7.2,195.58,106.59411999999999
1544,1545,Iman Shumpert,461,24.9,2.7,6.8,0.391,1.1,3.1,0.337,0.8,1.1,0.764,1.1,2.3,0.7,2.6,3.3,1.8,1.1,0.3,7.2,195.58,99.79024
1546,1547,DeShawn Stevenson,824,22.3,2.7,6.7,0.406,0.7,2.0,0.34,1.1,1.6,0.698,1.0,1.4,0.5,1.7,2.2,1.6,0.5,0.2,7.2,195.58,95.25432
1547,1548,Primoz Brezec,341,18.2,3.0,6.0,0.498,0.0,0.0,0.16699999999999998,1.3,1.8,0.701,0.8,2.1,1.7,2.2,3.9,0.5,0.2,0.4,7.2,215.9,110.22285600000001
1551,1552,Theo Ratliff,810,25.3,2.7,5.5,0.496,0.0,0.0,0.0,1.7,2.4,0.71,1.2,2.8,1.9,3.8,5.7,0.6,0.5,2.4,7.2,208.28,102.0582
1554,1555,Eddie Griffin,303,22.2,2.8,7.5,0.377,0.8,2.5,0.315,0.7,1.1,0.6709999999999999,0.7,1.7,1.6,4.1,5.8,0.8,0.3,1.7,7.2,208.28,99.79024
1559,1560,Marko Jaric,447,25.2,2.7,6.6,0.40399999999999997,0.6,1.9,0.344,1.2,1.6,0.73,1.6,2.2,0.6,2.1,2.7,3.6,1.3,0.3,7.1,200.66,89.811216
1565,1566,Bostjan Nachbar,317,17.8,2.3,5.8,0.406,1.0,2.7,0.375,1.4,1.8,0.784,0.9,2.2,0.4,2.2,2.6,0.9,0.4,0.3,7.1,205.74,100.243832
1567,1568,Anthony Randolph,252,15.2,2.7,5.9,0.45299999999999996,0.1,0.3,0.24100000000000002,1.6,2.2,0.74,1.2,1.8,1.3,2.9,4.3,0.7,0.6,0.9,7.1,208.28,95.25432
1571,1572,Terrence Williams,153,19.1,2.9,6.9,0.41200000000000003,0.4,1.2,0.317,1.0,1.5,0.659,1.5,1.3,0.4,3.1,3.6,2.4,0.5,0.1,7.1,198.12,99.79024
1572,1573,Vincent Askew,467,20.0,2.6,5.4,0.48,0.2,0.5,0.3,1.7,2.3,0.754,1.1,2.1,0.9,1.7,2.5,2.2,0.7,0.2,7.1,198.12,106.59411999999999
1574,1575,Chris Douglas-Roberts,222,19.7,2.6,5.9,0.439,0.4,1.1,0.32899999999999996,1.5,1.8,0.831,0.9,1.3,0.4,1.8,2.1,1.1,0.6,0.2,7.1,200.66,90.7184
1578,1579,Rodrigue Beaubois,182,15.9,2.8,6.3,0.439,0.7,2.2,0.325,0.8,1.0,0.81,1.1,1.7,0.3,1.6,1.9,2.1,0.7,0.3,7.1,182.88,77.11064
1579,1580,Rodney White,218,15.4,2.8,6.7,0.424,0.4,1.3,0.314,1.0,1.3,0.7490000000000001,1.3,1.4,0.5,1.7,2.2,1.1,0.5,0.3,7.1,205.74,107.95489599999999
1582,1583,Jumaine Jones,471,20.8,2.7,6.5,0.424,0.9,2.6,0.349,0.7,0.9,0.7040000000000001,0.8,1.8,1.2,3.0,4.2,0.9,0.7,0.3,7.1,203.2,98.88305600000001
1584,1585,Lloyd Daniels,200,17.7,2.8,6.9,0.40299999999999997,0.8,2.4,0.316,0.8,1.0,0.743,1.1,1.5,0.9,1.3,2.2,1.6,0.5,0.3,7.1,200.66,92.98635999999999
1586,1587,Shabazz Napier,345,17.4,2.3,5.9,0.397,1.0,2.9,0.345,1.4,1.7,0.815,1.3,1.2,0.3,1.6,1.9,2.5,0.8,0.1,7.1,185.42,79.3786
1591,1592,Tim Legler,310,16.9,2.5,5.5,0.447,0.8,1.9,0.431,1.3,1.5,0.84,0.6,1.6,0.4,1.1,1.6,1.3,0.5,0.1,7.0,193.04,90.7184
1596,1597,David Benoit,492,18.9,2.7,6.2,0.43799999999999994,0.4,1.3,0.319,1.2,1.5,0.795,0.9,2.1,1.2,2.9,4.0,0.6,0.4,0.5,7.0,203.2,99.79024
1598,1599,Danny Ferry,918,19.8,2.7,6.1,0.446,0.7,1.9,0.39299999999999996,0.8,1.0,0.84,0.9,2.1,0.7,2.1,2.8,1.3,0.4,0.3,7.0,208.28,106.59411999999999
1599,1600,Amir Johnson,870,21.1,2.9,5.2,0.57,0.1,0.4,0.332,1.0,1.5,0.6729999999999999,1.1,3.0,2.0,3.4,5.4,1.2,0.6,1.0,7.0,205.74,95.25432
1600,1601,Tracy Moore,119,14.5,2.5,6.2,0.40399999999999997,0.6,1.9,0.344,1.3,1.6,0.838,0.8,1.6,0.6,0.9,1.5,1.0,0.5,0.1,7.0,193.04,90.7184
1601,1602,Jamil Wilson,15,18.2,2.5,5.4,0.469,1.8,4.2,0.429,0.1,0.3,0.5,0.5,2.3,0.2,1.9,2.1,0.7,0.3,0.5,7.0,200.66,103.872568
1606,1607,John Salley,748,22.1,2.5,4.9,0.506,0.0,0.0,0.214,2.0,2.8,0.7140000000000001,1.3,3.2,1.6,2.8,4.5,1.2,0.6,1.3,7.0,210.82,115.66596000000001
1609,1610,Andrew Harrison,145,20.6,2.2,5.8,0.373,0.7,2.2,0.294,2.0,2.6,0.779,1.2,2.5,0.4,1.6,2.0,2.8,0.7,0.3,7.0,198.12,96.615096
1612,1613,Eddie Robinson,278,19.2,3.1,6.0,0.507,0.0,0.1,0.25,0.8,1.1,0.7390000000000001,0.8,1.2,0.9,1.9,2.7,0.9,0.8,0.3,7.0,205.74,95.25432
1613,1614,Robert Horry,1107,24.5,2.5,6.0,0.425,0.7,2.1,0.341,1.2,1.6,0.726,1.2,2.4,1.5,3.3,4.8,2.1,1.0,0.9,7.0,208.28,99.79024
1615,1616,Popeye Jones,535,23.5,2.9,6.6,0.447,0.0,0.2,0.281,1.0,1.4,0.7509999999999999,1.1,2.8,3.0,4.4,7.4,1.3,0.6,0.3,7.0,203.2,113.398
1617,1618,Norris Cole,360,22.3,2.8,6.9,0.40700000000000003,0.6,1.8,0.324,0.8,1.1,0.743,1.4,1.9,0.2,1.7,1.9,2.7,0.8,0.1,7.0,187.96,79.3786
1618,1619,Keyon Dooling,728,19.4,2.5,6.0,0.41600000000000004,0.6,1.8,0.349,1.4,1.7,0.799,1.1,1.7,0.2,1.1,1.3,2.2,0.6,0.1,7.0,195.58,87.543256
1620,1621,Wesley Johnson,609,22.1,2.7,6.6,0.40399999999999997,1.0,3.0,0.337,0.6,0.8,0.741,0.9,1.9,0.6,2.6,3.2,1.1,0.8,0.7,7.0,200.66,92.98635999999999
1621,1622,Brandan Wright,428,16.2,3.0,4.9,0.607,0.0,0.0,0.0,1.0,1.5,0.674,0.5,1.3,1.4,2.3,3.6,0.5,0.5,1.0,7.0,205.74,92.98635999999999
1624,1625,Brian Shaw,942,23.0,2.7,6.8,0.40299999999999997,0.5,1.5,0.304,1.0,1.3,0.782,1.8,2.1,0.8,2.6,3.4,4.2,0.8,0.3,7.0,198.12,90.7184
1626,1627,Rick Mahorn,1117,23.1,2.8,5.6,0.493,0.0,0.0,0.132,1.4,2.0,0.7040000000000001,1.3,3.1,1.6,4.6,6.2,1.0,0.6,0.9,6.9,208.28,117.93392
1628,1629,Vonteego Cummings,199,19.1,2.6,6.8,0.38299999999999995,0.5,1.7,0.321,1.2,1.6,0.726,1.3,1.9,0.6,1.3,1.9,2.7,0.9,0.2,6.9,190.5,86.18248
1629,1630,Tyler Zeller,414,17.5,2.8,5.5,0.508,0.0,0.1,0.28600000000000003,1.3,1.7,0.764,0.8,2.2,1.5,2.9,4.4,0.9,0.3,0.6,6.9,213.36,113.398
1632,1633,Mario Hezonja,330,18.5,2.6,6.2,0.41700000000000004,0.8,2.5,0.319,0.9,1.2,0.812,1.1,1.7,0.4,2.7,3.1,1.3,0.7,0.2,6.9,203.2,98.88305600000001
1635,1636,Trevor Booker,532,20.4,2.9,5.6,0.515,0.1,0.5,0.305,1.0,1.5,0.636,1.0,2.0,1.9,3.6,5.5,1.1,0.7,0.5,6.9,203.2,108.86208
1637,1638,Scott Burrell,383,19.8,2.5,6.1,0.418,0.9,2.4,0.373,1.0,1.3,0.723,0.9,2.3,1.0,2.4,3.5,1.4,0.9,0.5,6.9,200.66,102.511792
1639,1640,Sean May,119,15.7,2.7,5.9,0.45799999999999996,0.0,0.1,0.231,1.4,1.9,0.746,1.1,2.0,1.3,2.7,4.0,1.0,0.4,0.4,6.9,205.74,120.655472
1640,1641,Darius Songaila,495,18.6,2.9,5.9,0.499,0.0,0.0,0.158,1.0,1.2,0.8440000000000001,1.0,2.4,1.1,2.3,3.4,1.2,0.7,0.2,6.9,205.74,112.490816
1642,1643,Eric Washington,104,22.1,2.6,6.6,0.402,0.8,2.2,0.34600000000000003,0.8,1.1,0.757,1.0,2.2,0.8,1.3,2.1,1.0,0.8,0.4,6.9,193.04,86.18248
1643,1644,Vincent Yarbrough,59,23.4,2.8,7.3,0.39299999999999996,0.4,1.3,0.26899999999999996,0.8,1.1,0.79,1.4,2.5,0.6,2.1,2.7,2.2,1.0,0.6,6.9,200.66,95.25432
1644,1645,Jordan McRae,123,13.8,2.5,5.9,0.41700000000000004,0.7,1.9,0.355,1.3,1.7,0.772,0.7,1.2,0.3,1.6,1.8,1.4,0.4,0.2,6.9,195.58,81.19296800000002
1649,1650,Greg Minor,277,18.6,2.9,6.0,0.478,0.1,0.4,0.226,1.0,1.4,0.767,0.8,1.7,0.9,1.7,2.7,1.4,0.6,0.2,6.9,198.12,95.25432
1650,1651,Darrick Martin,514,17.8,2.3,6.0,0.382,0.7,2.0,0.34,1.6,1.9,0.843,1.2,1.7,0.2,0.9,1.1,2.9,0.7,0.0,6.9,180.34,77.11064
1651,1652,Chris Childs,541,25.2,2.4,5.9,0.40299999999999997,0.7,2.0,0.344,1.4,1.7,0.816,2.0,2.9,0.4,2.1,2.4,4.9,0.9,0.1,6.9,190.5,88.45044
1654,1655,Eric Snow,846,27.3,2.5,6.0,0.424,0.1,0.3,0.20800000000000002,1.7,2.2,0.763,1.6,2.4,0.5,2.0,2.5,5.0,1.2,0.1,6.8,190.5,90.7184
1669,1670,Rasho Nesterovic,811,22.2,3.2,6.3,0.502,0.0,0.0,0.077,0.5,0.8,0.585,0.9,2.7,1.9,3.2,5.1,1.0,0.4,1.2,6.8,213.36,112.490816
1672,1673,Austin Croshere,659,17.4,2.3,5.6,0.40700000000000003,0.7,1.9,0.34,1.6,1.9,0.861,1.0,1.7,1.1,3.0,4.0,1.0,0.4,0.3,6.8,205.74,106.59411999999999
1673,1674,Landry Fields,255,23.6,2.7,5.7,0.473,0.5,1.4,0.332,1.0,1.4,0.6659999999999999,1.1,1.2,1.0,3.3,4.3,1.6,0.8,0.2,6.8,200.66,95.25432
1674,1675,Brendan Haywood,816,22.9,2.6,4.9,0.528,0.0,0.0,0.0,1.6,2.8,0.5870000000000001,1.0,2.5,2.6,3.4,6.0,0.5,0.4,1.4,6.8,213.36,120.655472
1677,1678,Nik Stauskas,335,19.9,2.3,5.9,0.389,1.2,3.3,0.353,1.0,1.3,0.8140000000000001,1.0,1.3,0.2,1.8,2.1,1.5,0.4,0.2,6.8,198.12,92.98635999999999
1678,1679,Ed Pinckney,793,19.8,2.4,4.5,0.535,0.0,0.0,0.0,2.0,2.6,0.765,1.1,1.9,1.9,3.1,5.0,0.9,0.8,0.5,6.8,205.74,108.86208
1681,1682,Derek Strong,456,18.7,2.3,5.4,0.43,0.0,0.1,0.18,2.1,2.6,0.7859999999999999,0.9,1.6,1.7,3.1,4.9,0.6,0.4,0.2,6.8,205.74,108.86208
1683,1684,Timofey Mozgov,454,18.0,2.7,5.1,0.535,0.0,0.1,0.19,1.3,1.8,0.738,1.2,2.2,1.7,3.2,4.9,0.6,0.3,0.8,6.8,215.9,113.398
1686,1687,Sarunas Jasikevicius,138,18.3,2.2,5.4,0.397,0.9,2.7,0.355,1.5,1.7,0.9079999999999999,1.5,1.3,0.2,1.4,1.6,2.9,0.5,0.0,6.8,193.04,89.357624
1688,1689,Omari Spellman,95,17.8,2.4,5.7,0.41700000000000004,0.9,2.5,0.366,1.1,1.4,0.7659999999999999,0.9,1.4,1.6,2.8,4.3,1.0,0.6,0.5,6.8,205.74,111.13004
1689,1690,DeJuan Blair,424,16.6,2.9,5.6,0.524,0.0,0.0,0.0,0.9,1.5,0.608,1.1,2.4,1.9,3.2,5.1,0.8,0.7,0.3,6.8,200.66,120.20188
1690,1691,Brandon Rush,481,22.0,2.5,5.9,0.426,1.1,2.7,0.402,0.6,0.8,0.706,0.8,1.3,0.4,2.5,2.9,1.0,0.5,0.5,6.8,198.12,95.25432
1692,1693,Zaza Pachulia,1098,20.2,2.4,5.1,0.469,0.0,0.0,0.0,2.0,2.7,0.7509999999999999,1.3,2.5,2.2,3.6,5.8,1.3,0.7,0.3,6.8,210.82,108.86208
1693,1694,Frank Mason,103,15.7,2.4,6.1,0.396,0.5,1.7,0.301,1.4,1.9,0.755,1.1,1.2,0.4,1.6,2.0,2.6,0.5,0.1,6.7,180.34,86.18248
1696,1697,Tyler Dorsey,104,16.1,2.4,6.2,0.389,1.1,3.2,0.35,0.8,1.2,0.669,0.6,1.1,0.4,1.9,2.3,1.3,0.3,0.1,6.7,195.58,83.007336
1700,1701,Tyler Hansbrough,428,16.9,2.2,5.0,0.439,0.0,0.1,0.136,2.3,3.1,0.738,0.7,2.0,1.7,2.5,4.2,0.4,0.5,0.2,6.7,205.74,113.398
1701,1702,Chris King,103,20.0,2.6,6.2,0.423,0.4,1.2,0.38299999999999995,1.0,1.6,0.633,1.2,1.8,1.0,2.0,3.0,1.1,0.7,0.3,6.7,203.2,97.52228000000001
1707,1708,Mark Macon,251,20.0,2.8,7.2,0.384,0.1,0.5,0.27,1.0,1.4,0.735,1.3,2.3,0.7,1.2,1.9,1.7,1.4,0.1,6.7,193.04,83.91452
1712,1713,Kris Humphries,800,17.8,2.6,5.6,0.46299999999999997,0.1,0.2,0.293,1.4,2.0,0.7,0.9,1.8,1.7,3.7,5.4,0.7,0.4,0.6,6.7,205.74,106.59411999999999
1717,1718,Jason Kapono,509,17.8,2.6,5.9,0.442,0.9,2.1,0.434,0.5,0.6,0.835,0.6,1.5,0.3,1.3,1.7,0.8,0.4,0.0,6.7,203.2,96.615096
1718,1719,Chris Carr,298,15.1,2.4,5.9,0.41600000000000004,0.5,1.6,0.33799999999999997,1.2,1.5,0.807,1.0,1.7,0.6,1.6,2.2,1.0,0.3,0.2,6.7,198.12,99.79024
1719,1720,Maurice Evans,562,19.4,2.5,5.7,0.442,0.8,2.1,0.363,0.8,1.0,0.785,0.5,1.7,1.0,1.5,2.5,0.7,0.5,0.2,6.7,195.58,99.79024
1721,1722,Jonathan Gibson,21,12.9,2.3,5.6,0.415,1.0,2.7,0.368,1.0,1.4,0.7240000000000001,1.1,1.2,0.0,1.1,1.2,1.4,0.4,0.0,6.7,187.96,83.91452
1730,1731,Kwame Brown,607,22.1,2.5,5.1,0.49200000000000005,0.0,0.0,0.111,1.6,2.9,0.57,1.3,2.3,1.8,3.7,5.5,0.9,0.5,0.6,6.6,210.82,110.22285600000001
1732,1733,Carlos Arroyo,569,18.7,2.5,5.7,0.43799999999999994,0.2,0.7,0.33799999999999997,1.4,1.7,0.8059999999999999,1.2,1.5,0.4,1.3,1.7,3.1,0.5,0.0,6.6,187.96,91.625584
1735,1736,Alton Lister,953,19.9,2.6,5.1,0.512,0.0,0.0,0.1,1.3,2.2,0.597,1.5,3.3,1.9,4.4,6.3,1.0,0.4,1.5,6.6,213.36,111.13004
1736,1737,Alonzo Gee,417,21.7,2.4,5.5,0.434,0.4,1.4,0.325,1.4,1.8,0.754,1.1,1.9,0.9,2.3,3.3,1.1,0.9,0.2,6.6,198.12,99.79024
1737,1738,George Lynch,774,22.8,2.7,6.0,0.446,0.2,0.6,0.306,1.0,1.6,0.652,1.1,2.2,1.9,3.1,5.0,1.4,1.1,0.3,6.6,203.2,103.418976
1739,1740,Damon Jones,657,20.5,2.3,5.7,0.40700000000000003,1.4,3.7,0.39,0.5,0.7,0.727,0.8,1.0,0.2,1.5,1.6,2.7,0.4,0.0,6.6,190.5,83.91452
1740,1741,Jerome Williams,587,21.7,2.4,4.8,0.502,0.0,0.0,0.038,1.7,2.7,0.645,1.0,2.1,2.5,3.9,6.4,0.8,1.1,0.2,6.6,205.74,93.439952
1741,1742,Troy Daniels,339,14.9,2.3,5.6,0.401,1.6,4.1,0.395,0.4,0.5,0.799,0.6,1.3,0.2,1.1,1.3,0.5,0.3,0.1,6.6,193.04,92.532768
1745,1746,Shelvin Mack,456,18.4,2.6,6.0,0.423,0.7,2.0,0.33,0.8,1.1,0.731,1.2,1.2,0.3,1.7,2.0,3.1,0.7,0.1,6.6,190.5,93.89354399999999
1747,1748,Matt Carroll,459,16.5,2.2,5.4,0.413,0.7,2.0,0.384,1.3,1.6,0.841,0.6,1.5,0.3,1.6,1.9,0.7,0.5,0.1,6.6,198.12,96.16150400000001
1748,1749,Chris Crawford,252,15.8,2.4,5.5,0.43700000000000006,0.3,0.8,0.34700000000000003,1.5,1.8,0.8240000000000001,0.9,2.0,0.8,1.4,2.2,0.6,0.4,0.3,6.6,205.74,106.59411999999999
1749,1750,Brian Roberts,314,16.6,2.4,5.8,0.41100000000000003,0.7,1.9,0.35600000000000004,1.1,1.2,0.9079999999999999,0.9,1.2,0.2,1.2,1.3,2.3,0.4,0.1,6.6,185.42,81.64656
1751,1752,Vitaly Potapenko,610,19.0,2.7,5.6,0.479,0.0,0.0,0.16699999999999998,1.2,1.7,0.6940000000000001,1.3,2.5,1.7,2.7,4.5,0.7,0.4,0.3,6.5,208.28,127.00576000000001
1752,1753,Kyle Singler,356,21.9,2.4,5.7,0.418,0.8,2.3,0.36200000000000004,1.0,1.2,0.7859999999999999,0.8,2.1,0.9,2.0,2.9,0.8,0.6,0.3,6.5,203.2,104.32616
1756,1757,Darrell Arthur,503,17.8,2.7,6.2,0.444,0.3,0.9,0.35200000000000004,0.7,0.9,0.765,0.8,2.5,1.1,2.4,3.5,0.8,0.6,0.6,6.5,205.74,102.0582
1760,1761,Chris Duhon,606,25.6,2.2,5.7,0.39299999999999996,1.1,3.0,0.363,1.0,1.2,0.784,1.5,1.6,0.3,1.9,2.3,4.4,0.8,0.1,6.5,185.42,83.91452
1761,1762,Howard Eisley,786,20.4,2.4,5.9,0.40700000000000003,0.7,1.9,0.35,1.1,1.3,0.8270000000000001,1.5,2.2,0.3,1.4,1.7,3.5,0.7,0.1,6.5,187.96,80.28578399999998
1763,1764,Steve Blake,870,23.9,2.4,5.9,0.401,1.2,3.1,0.38299999999999995,0.6,0.7,0.779,1.4,1.5,0.3,1.8,2.1,4.0,0.7,0.1,6.5,190.5,78.017824
1767,1768,Billy Garrett,4,15.9,2.8,6.8,0.40700000000000003,0.0,2.0,0.0,1.0,1.0,1.0,0.5,0.8,0.0,0.8,0.8,1.8,0.2,0.2,6.5,198.12,97.52228000000001
1768,1769,Sonny Weems,183,18.2,2.8,6.0,0.465,0.2,0.7,0.28300000000000003,0.7,1.0,0.7020000000000001,1.1,1.5,0.5,1.7,2.2,1.4,0.5,0.2,6.5,198.12,92.079176
1769,1770,Raul Lopez,113,18.9,2.5,5.8,0.429,0.4,1.2,0.34600000000000003,1.1,1.3,0.853,2.0,2.5,0.3,1.4,1.7,3.8,0.7,0.0,6.5,182.88,72.57472
1773,1774,Marty Conlon,379,16.7,2.6,5.1,0.498,0.0,0.2,0.2,1.3,1.8,0.735,1.1,1.8,1.3,2.1,3.5,1.0,0.4,0.2,6.5,210.82,111.13004
1776,1777,Ivan Johnson,125,15.8,2.6,5.0,0.517,0.0,0.2,0.158,1.2,1.8,0.662,1.1,2.0,1.1,2.8,3.9,0.6,0.8,0.3,6.5,203.2,115.66596000000001
1777,1778,J.R. Bremer,100,19.4,2.1,6.2,0.344,1.2,3.6,0.33299999999999996,1.0,1.3,0.748,0.8,1.1,0.3,1.5,1.8,2.1,0.6,0.1,6.5,187.96,83.91452
1779,1780,Chris Whitney,579,17.4,2.1,5.4,0.395,1.0,2.6,0.361,1.3,1.4,0.875,1.1,1.7,0.2,1.2,1.4,2.8,0.6,0.1,6.5,182.88,77.11064
1781,1782,Daequan Cook,328,18.3,2.3,6.3,0.369,1.3,3.8,0.359,0.5,0.6,0.812,0.5,1.5,0.2,1.9,2.1,0.7,0.4,0.1,6.4,195.58,92.98635999999999
1783,1784,Stacey King,438,16.9,2.4,5.1,0.478,0.0,0.0,0.235,1.5,2.2,0.7070000000000001,1.2,2.1,1.4,2.0,3.3,0.9,0.4,0.5,6.4,210.82,113.398
1790,1791,Mike Batiste,75,16.7,2.6,6.2,0.42200000000000004,0.2,1.1,0.222,0.9,1.2,0.784,0.9,1.6,1.1,2.3,3.4,0.7,0.6,0.2,6.4,203.2,102.0582
1791,1792,Rodney Buford,230,18.2,2.7,6.7,0.41200000000000003,0.3,1.1,0.3,0.6,0.8,0.758,0.6,1.4,0.5,2.1,2.6,0.8,0.5,0.1,6.4,195.58,85.728888
1792,1793,Kareem Rush,346,17.2,2.5,6.3,0.4,0.8,2.3,0.358,0.5,0.7,0.703,0.9,1.3,0.3,1.4,1.7,1.0,0.4,0.2,6.4,198.12,97.52228000000001
1795,1796,Anthony Bowie,461,18.1,2.7,5.7,0.475,0.1,0.5,0.318,0.8,1.0,0.8240000000000001,1.0,1.5,0.6,1.6,2.2,1.8,0.6,0.2,6.4,198.12,90.7184
1796,1797,Lawrence Funderburke,318,14.9,2.6,5.1,0.506,0.0,0.1,0.11800000000000001,1.3,1.9,0.675,0.7,1.1,1.4,2.2,3.6,0.6,0.3,0.3,6.4,205.74,104.32616
1797,1798,Larry Sanders,238,19.5,2.8,5.9,0.48,0.0,0.0,0.0,0.8,1.4,0.5529999999999999,0.9,2.8,2.0,3.7,5.7,0.7,0.6,1.8,6.4,210.82,106.59411999999999
1800,1801,Quinn Cook,188,14.1,2.5,5.5,0.461,1.0,2.3,0.408,0.3,0.4,0.795,0.7,1.1,0.2,1.4,1.7,1.6,0.3,0.0,6.4,187.96,81.19296800000002
1802,1803,Terry Davis,480,21.6,2.5,5.3,0.47200000000000003,0.0,0.0,0.158,1.4,2.3,0.605,1.1,2.5,2.3,3.7,6.0,0.6,0.4,0.3,6.4,208.28,113.398
1803,1804,Jannero Pargo,498,15.0,2.5,6.3,0.391,0.8,2.3,0.35600000000000004,0.6,0.7,0.8640000000000001,1.1,1.3,0.2,1.2,1.4,2.0,0.5,0.1,6.4,187.96,77.11064
1804,1805,Earl Watson,878,22.2,2.4,5.9,0.41100000000000003,0.6,1.8,0.324,1.0,1.4,0.703,1.8,2.0,0.5,1.7,2.3,4.4,1.0,0.2,6.4,185.42,86.18248
1809,1810,Luc Mbah a Moute,689,23.3,2.4,5.4,0.45399999999999996,0.3,0.9,0.33399999999999996,1.2,1.8,0.659,0.9,1.8,1.4,2.7,4.1,0.9,0.9,0.4,6.4,203.2,104.32616
1810,1811,Duane Ferrell,583,15.0,2.4,5.1,0.48,0.1,0.3,0.28800000000000003,1.4,1.9,0.75,0.9,1.5,0.9,1.0,1.9,0.9,0.5,0.2,6.4,200.66,97.52228000000001
1811,1812,Jon Leuer,377,15.8,2.6,5.4,0.484,0.3,1.0,0.32799999999999996,0.8,1.1,0.767,0.7,1.5,0.9,2.8,3.8,0.8,0.4,0.3,6.4,208.28,103.418976
1814,1815,Keith Bogans,671,21.7,2.2,5.6,0.39399999999999996,1.1,3.0,0.353,0.9,1.2,0.716,0.9,1.8,0.6,2.1,2.7,1.3,0.6,0.1,6.3,195.58,97.52228000000001
1817,1818,Dwight Buycks,49,14.2,2.3,5.8,0.402,0.6,1.5,0.37,1.1,1.2,0.883,1.2,1.1,0.4,1.2,1.6,1.7,0.6,0.0,6.3,190.5,86.18248
1818,1819,Monty Williams,456,16.7,2.5,5.2,0.48100000000000004,0.0,0.1,0.111,1.3,2.0,0.665,1.2,2.0,1.1,1.7,2.8,1.2,0.5,0.3,6.3,203.2,102.0582
1819,1820,Jamario Moon,286,22.6,2.5,5.5,0.461,0.6,1.9,0.32899999999999996,0.6,0.8,0.8029999999999999,0.5,1.5,0.7,3.6,4.3,1.0,0.8,0.8,6.3,203.2,92.98635999999999
1820,1821,Kirk Snyder,211,16.8,2.3,5.3,0.43799999999999994,0.4,1.3,0.327,1.2,1.8,0.6990000000000001,1.0,1.6,0.7,1.6,2.3,1.1,0.4,0.3,6.3,198.12,102.0582
1824,1825,Isaiah Taylor,71,17.2,2.3,5.6,0.413,0.3,1.2,0.244,1.4,2.0,0.6990000000000001,1.2,1.7,0.3,1.0,1.4,2.9,0.5,0.2,6.3,190.5,77.11064
1826,1827,Archie Goodwin,165,14.5,2.2,5.2,0.429,0.3,1.2,0.23600000000000002,1.6,2.3,0.7,1.2,1.2,0.5,1.5,2.0,1.2,0.4,0.2,6.3,195.58,89.811216
1827,1828,Andris Biedrins,516,21.6,2.8,4.7,0.594,0.0,0.0,0.0,0.7,1.5,0.5,0.9,3.2,2.3,4.7,7.0,0.9,0.6,1.1,6.3,210.82,108.86208
1830,1831,Elliot Perry,549,17.3,2.5,5.4,0.45899999999999996,0.3,0.7,0.359,1.1,1.4,0.7829999999999999,1.4,1.3,0.3,1.0,1.4,3.1,1.0,0.0,6.3,182.88,72.57472
1831,1832,Khalid El-Amin,50,18.7,2.3,6.2,0.37,0.6,1.7,0.33299999999999996,1.1,1.4,0.778,1.1,2.0,0.4,1.2,1.6,2.9,1.0,0.0,6.3,177.8,90.7184
1832,1833,Shaun Livingston,833,20.6,2.6,5.3,0.486,0.0,0.1,0.17800000000000002,1.1,1.4,0.794,1.2,1.8,0.6,1.8,2.4,3.0,0.7,0.4,6.3,200.66,82.553744
1833,1834,Lawrence Moten,119,15.2,2.4,5.9,0.408,0.5,1.7,0.299,1.0,1.5,0.652,1.1,1.2,0.7,0.8,1.5,1.5,0.6,0.3,6.3,195.58,86.18248
1836,1837,Christian Eyenga,51,20.6,2.7,6.5,0.41100000000000003,0.5,1.8,0.27699999999999997,0.4,0.7,0.611,1.0,1.7,0.6,2.1,2.7,0.8,0.7,0.6,6.3,195.58,95.25432
1838,1839,Donald Royal,504,16.8,1.9,4.0,0.473,0.0,0.0,0.0,2.4,3.2,0.77,1.1,1.7,1.1,1.7,2.8,1.0,0.5,0.2,6.3,203.2,98.88305600000001
1839,1840,Anthony Goldwire,266,18.6,2.2,5.4,0.40700000000000003,0.8,2.0,0.386,1.1,1.4,0.792,1.0,1.5,0.3,1.1,1.3,2.8,0.6,0.0,6.3,187.96,82.553744
